MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.61206	Sec	5/8/2017 6:41:10 PM
Time	Axial Displacement	Axial Force
Sec	mm	N
93.886963	-26.911985	0.72447222
93.987061	-26.910713	0.75148642
94.087158	-26.907963	0.80698401
94.187256	-26.905249	0.86228251
94.287354	-26.903667	0.91691041
94.387451	-26.903502	0.93451256
94.487549	-26.902893	0.9620893
94.587646	-26.901463	0.98638654
94.687744	-26.901318	1.0049729
94.787842	-26.901464	0.96960795
94.887939	-26.902929	0.9339301
94.988037	-26.903582	0.9291417
95.088135	-26.901844	0.97234535
95.188232	-26.902342	0.96628445
95.28833	-26.903095	0.93104494
95.388428	-26.906343	0.87115312
95.488525	-26.908529	0.81034929
95.588623	-26.908579	0.79894251
