MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.58643	Sec	5/8/2017 6:19:50 PM
Time	Axial Displacement	Axial Force
Sec	mm	N
79.348145	-26.367329	0.96227908
79.448242	-26.366003	1.0049928
79.54834	-26.365587	1.0278497
79.648438	-26.363457	1.0959816
79.748535	-26.362764	1.1262492
79.848633	-26.362066	1.1470662
79.94873	-26.361017	1.1730776
80.048828	-26.362019	1.1684816
80.148926	-26.362211	1.152582
80.249023	-26.363707	1.1207457
80.349121	-26.364094	1.1120116
80.449219	-26.360981	1.1759295
80.549316	-26.360048	1.1875664
80.649414	-26.361372	1.1580026
80.749512	-26.362938	1.1099848
80.849609	-26.367447	0.99123722
80.949707	-26.369448	0.92755181
81.049805	-26.371138	0.86918449
81.149902	-26.370287	0.87996334
81.25	-26.369604	0.89037991
81.350098	-26.368876	0.89425987
81.450195	-26.368998	0.89760804
81.550293	-26.368097	0.92105281
81.650391	-26.36845	0.88915646
81.750488	-26.368622	0.87631863
81.850586	-26.367702	0.90068543
81.950684	-26.366442	0.936804
82.050781	-26.363449	1.0033135
82.150879	-26.362856	1.0400052
82.250977	-26.360794	1.0948595
82.351074	-26.360939	1.0958306
82.451172	-26.359642	1.1403983
82.55127	-26.358839	1.1665984
82.651367	-26.356712	1.2094873
82.751465	-26.357796	1.2087315
82.851563	-26.357277	1.2178974
82.95166	-26.357973	1.2219331
83.051758	-26.359709	1.164072
83.151855	-26.36025	1.1421486
83.251953	-26.361013	1.1119313
83.352051	-26.362326	1.0791014
83.452148	-26.36273	1.050051
83.552246	-26.363647	1.0301588
83.652344	-26.36451	0.99495089
83.752441	-26.365803	0.95328659
83.852539	-26.367271	0.90604585
83.952637	-26.368885	0.86087751
84.052734	-26.36816	0.86349249
84.152832	-26.368542	0.85325795
84.25293	-26.368134	0.87213963
84.353027	-26.367821	0.87866783
84.453125	-26.368792	0.85799015
84.553223	-26.367853	0.87840033
84.65332	-26.366879	0.91058958
84.753418	-26.364874	0.94454062
84.853516	-26.364565	0.96671855
84.953613	-26.364138	0.9713062
85.053711	-26.360147	1.0870693
85.153809	-26.356817	1.1663119
85.253906	-26.356409	1.1925932
85.354004	-26.355753	1.232838
85.454102	-26.356155	1.232924
85.554199	-26.355377	1.2368727
85.654297	-26.356224	1.2157596
85.754395	-26.355345	1.2391281
85.854492	-26.355289	1.2445654
85.95459	-26.355846	1.2265774
86.054688	-26.357647	1.1771029
86.154785	-26.358614	1.1408066
86.254883	-26.36092	1.0787022
86.35498	-26.36145	1.0504169
86.455078	-26.361593	1.0414928
86.555176	-26.36297	1.0121722
86.655273	-26.362736	1.004995
86.755371	-26.364571	0.95978445
86.855469	-26.367304	0.89438981
86.955566	-26.367723	0.87461668
87.055664	-26.366339	0.895208
87.155762	-26.365423	0.92166418
87.255859	-26.364908	0.92462575
87.355957	-26.364374	0.94867706
87.456055	-26.362806	0.9776752
87.556152	-26.361467	1.0300564
87.65625	-26.361208	1.0306031
87.756348	-26.359961	1.0531262
87.856445	-26.358482	1.0938382
87.956543	-26.357784	1.1554682
88.056641	-26.355618	1.2062551
88.156738	-26.355421	1.2417715
88.256836	-26.355146	1.2402759
88.356934	-26.356001	1.2130085
88.457031	-26.356668	1.1913157
88.557129	-26.355494	1.2085656
88.657227	-26.356945	1.1738346
88.757324	-26.356375	1.1894338
88.857422	-26.357189	1.1553193
88.95752	-26.358158	1.1462858
89.057617	-26.358973	1.1065679
89.157715	-26.35862	1.130572
89.257813	-26.35759	1.1466193
89.35791	-26.357008	1.1488429
89.458008	-26.357681	1.1163828
89.558105	-26.359779	1.049215
89.658203	-26.36154	0.98004681
89.758301	-26.362572	0.93980771
89.858398	-26.362577	0.94047058
89.958496	-26.362204	0.94238782
90.058594	-26.361261	0.96865392
90.158691	-26.360094	0.9945901
90.258789	-26.358067	1.0473267
90.358887	-26.357576	1.0712118
90.458984	-26.356184	1.0967793
90.559082	-26.35523	1.1101885
90.65918	-26.355423	1.1014625
90.759277	-26.354242	1.1341432
90.859375	-26.353304	1.1808217
90.959473	-26.351368	1.237658
91.05957	-26.350658	1.2815267
91.159668	-26.349327	1.3111117
91.259766	-26.349287	1.3303097
91.359863	-26.349283	1.3188866
91.459961	-26.350491	1.2810678
91.560059	-26.350771	1.2754487
91.660156	-26.350903	1.2625223
91.760254	-26.352648	1.2025493
91.860352	-26.354015	1.170897
91.960449	-26.355501	1.1320914
92.060547	-26.356575	1.0936949
92.160645	-26.357473	1.0591286
92.260742	-26.358295	1.0243129
92.36084	-26.358946	1.0073254
92.460938	-26.357521	1.021637
92.561035	-26.357279	1.0295794
92.661133	-26.356676	1.0464616
92.76123	-26.357815	1.0186779
92.861328	-26.357922	0.9881717
92.961426	-26.358086	0.99466622
93.061523	-26.357744	1.0084468
93.161621	-26.355312	1.0613978
93.261719	-26.354523	1.0974476
93.361816	-26.352062	1.168213
93.461914	-26.350569	1.2171581
93.562012	-26.349796	1.2429602
93.662109	-26.34918	1.2622313
93.762207	-26.349213	1.2694151
93.862305	-26.349133	1.2606241
93.962402	-26.348461	1.2848368
94.0625	-26.347765	1.3111353
94.162598	-26.348776	1.2837323
94.262695	-26.349613	1.2470559
94.362793	-26.351231	1.212501
94.462891	-26.3519	1.2023968
94.562988	-26.353678	1.1469917
94.663086	-26.35347	1.1479889
94.763184	-26.351173	1.2169092
94.863281	-26.349689	1.2539912
94.963379	-26.350538	1.2168403
95.063477	-26.352324	1.143651
95.163574	-26.355515	1.0434628
95.263672	-26.357082	0.97904503
95.36377	-26.356817	0.97906953
95.463867	-26.355318	0.99671012
95.563965	-26.354023	1.0254651
95.664063	-26.352671	1.0667118
95.76416	-26.352079	1.0972675
95.864258	-26.351662	1.0984795
95.964355	-26.351759	1.1109715
96.064453	-26.349377	1.1582136
96.164551	-26.34804	1.1942859
96.264648	-26.346827	1.2463801
96.364746	-26.345261	1.3047711
96.464844	-26.344681	1.3210244
96.564941	-26.344515	1.3239762
96.665039	-26.343447	1.3685911
96.765137	-26.342909	1.3661457
96.865234	-26.343859	1.3515726
96.965332	-26.343019	1.3558137
97.06543	-26.344246	1.3257082
97.165527	-26.346561	1.2792118
97.265625	-26.347595	1.2331274
97.365723	-26.349497	1.1733469
97.46582	-26.351442	1.1173187
97.565918	-26.3519	1.1006308
97.666016	-26.351851	1.0888556
97.766113	-26.352453	1.0797383
97.866211	-26.352818	1.0553744
97.966309	-26.352402	1.0519327
98.066406	-26.353184	1.0373468
98.166504	-26.353132	1.0364488
98.266602	-26.35355	1.0169342
98.366699	-26.351578	1.062004
98.466797	-26.351233	1.0771517
98.566895	-26.349813	1.1153671
98.666992	-26.348734	1.1381478
98.76709	-26.348066	1.1508241
98.867188	-26.34869	1.1485497
98.967285	-26.347595	1.1811233
99.067383	-26.345451	1.2378047
99.16748	-26.344885	1.2677294
99.267578	-26.343254	1.3236895
99.367676	-26.34156	1.3782089
99.467773	-26.341225	1.3678453
99.567871	-26.343111	1.3247979
99.667969	-26.343636	1.320201
99.768066	-26.343784	1.3154266
99.868164	-26.34569	1.2696649
99.968262	-26.345407	1.2655947
100.06836	-26.345745	1.2665324
100.16846	-26.346531	1.2412672
100.26855	-26.34824	1.1824818
100.36865	-26.348749	1.1618392
100.46875	-26.35013	1.1030229
100.56885	-26.350958	1.0655943
100.66895	-26.352333	1.0431374
100.76904	-26.35099	1.0610737
100.86914	-26.350615	1.063247
100.96924	-26.350935	1.0691822
101.06934	-26.350779	1.06374
101.16943	-26.350485	1.0892386
101.26953	-26.34951	1.1298848
101.36963	-26.348902	1.1426674
101.46973	-26.347572	1.1811005
101.56982	-26.346628	1.2211142
101.66992	-26.345068	1.2553549
101.77002	-26.344803	1.2727311
101.87012	-26.343792	1.2933153
101.97021	-26.34301	1.3240732
102.07031	-26.34236	1.3479136
102.17041	-26.341265	1.3728079
102.27051	-26.341913	1.3536826
102.37061	-26.342405	1.341205
102.4707	-26.343128	1.3059444
102.5708	-26.343887	1.3015131
102.6709	-26.344526	1.2853807
102.771	-26.345526	1.23765
102.87109	-26.346113	1.201843
102.97119	-26.347082	1.1735015
103.07129	-26.347513	1.1493732
103.17139	-26.349073	1.1185323
103.27148	-26.348566	1.1247002
103.37158	-26.347338	1.1685635
103.47168	-26.34763	1.1423098
103.57178	-26.347307	1.1245186
103.67188	-26.347166	1.1224977
103.77197	-26.346876	1.1188331
103.87207	-26.346472	1.1326953
103.97217	-26.346216	1.1314745
104.07227	-26.347094	1.1187439
104.17236	-26.345425	1.1641225
104.27246	-26.344292	1.2031338
104.37256	-26.343008	1.2379559
104.47266	-26.341673	1.291315
104.57275	-26.340599	1.328203
104.67285	-26.339622	1.350589
104.77295	-26.3391	1.3611081
104.87305	-26.337965	1.4018595
104.97314	-26.338366	1.3931473
105.07324	-26.337242	1.4238236
105.17334	-26.338741	1.3878624
105.27344	-26.338673	1.3908594
105.37354	-26.339539	1.3615264
105.47363	-26.341085	1.3136977
105.57373	-26.341501	1.2967281
105.67383	-26.343151	1.2612425
105.77393	-26.343502	1.2306744
105.87402	-26.344994	1.1749551
105.97412	-26.346537	1.1310533
106.07422	-26.346067	1.1495699
106.17432	-26.345247	1.1746546
106.27441	-26.345005	1.1695912
106.37451	-26.345432	1.1505263
106.47461	-26.345366	1.1372063
106.57471	-26.346075	1.1137035
106.6748	-26.346947	1.0912077
106.7749	-26.34503	1.1265761
106.875	-26.34376	1.1553348
106.9751	-26.342907	1.1990075
107.0752	-26.341679	1.2348576
107.17529	-26.341055	1.2736661
107.27539	-26.340193	1.3034805
107.37549	-26.338476	1.3498795
107.47559	-26.336273	1.4107729
107.57568	-26.335129	1.4267788
107.67578	-26.336609	1.4076751
107.77588	-26.336691	1.3827298
107.87598	-26.337204	1.3863798
107.97607	-26.338587	1.3559411
108.07617	-26.337835	1.3684478
108.17627	-26.338539	1.3630997
108.27637	-26.338169	1.350157
108.37646	-26.338421	1.3555727
108.47656	-26.340187	1.3095584
108.57666	-26.342056	1.2420399
108.67676	-26.342628	1.200562
108.77686	-26.343895	1.1679199
108.87695	-26.344296	1.1449739
108.97705	-26.344696	1.1419845
109.07715	-26.344097	1.1318121
109.17725	-26.344322	1.1251328
109.27734	-26.343983	1.1453931
109.37744	-26.34313	1.1572045
109.47754	-26.341713	1.2045135
109.57764	-26.340841	1.2217814
109.67773	-26.338978	1.2807481
109.77783	-26.338274	1.2951226
109.87793	-26.338165	1.289418
109.97803	-26.336924	1.3201873
110.07813	-26.336441	1.366098
110.17822	-26.334837	1.4135348
110.27832	-26.333988	1.4303986
110.37842	-26.333681	1.4521435
110.47852	-26.332745	1.4659541
110.57861	-26.332476	1.4717772
110.67871	-26.333439	1.4530735
110.77881	-26.333973	1.4158944
110.87891	-26.334108	1.4220521
110.979	-26.334793	1.3841727
111.0791	-26.336617	1.338092
111.1792	-26.336853	1.3212352
111.2793	-26.337635	1.2805098
111.37939	-26.339436	1.2220429
111.47949	-26.340603	1.1945722
111.57959	-26.340414	1.1738088
111.67969	-26.340563	1.1740875
111.77979	-26.341082	1.1649851
111.87988	-26.341381	1.1537826
111.97998	-26.340542	1.1536454
112.08008	-26.340744	1.1489664
112.18018	-26.340752	1.1745675
112.28027	-26.339771	1.1929823
112.38037	-26.338346	1.2222214
112.48047	-26.338451	1.1950861
112.58057	-26.338045	1.2136124
112.68066	-26.335567	1.295801
112.78076	-26.332874	1.3953042
112.88086	-26.330553	1.4560823
112.98096	-26.328953	1.5009809
113.08105	-26.32926	1.5113134
113.18115	-26.329367	1.5103226
113.28125	-26.329758	1.5040992
113.38135	-26.33	1.4798253
113.48145	-26.329897	1.4724513
113.58154	-26.329239	1.479208
113.68164	-26.329594	1.4856551
113.78174	-26.331219	1.4283634
113.88184	-26.331787	1.3796002
113.98193	-26.334648	1.3008419
114.08203	-26.335245	1.2801381
114.18213	-26.33567	1.2657533
114.28223	-26.336151	1.2483721
114.38232	-26.336245	1.2408285
114.48242	-26.335831	1.2337315
114.58252	-26.33671	1.2213879
114.68262	-26.337261	1.2001446
114.78271	-26.336948	1.2116311
114.88281	-26.335983	1.2000552
114.98291	-26.334896	1.2534063
115.08301	-26.333609	1.3018769
115.18311	-26.332628	1.324887
115.2832	-26.331062	1.3724182
115.3833	-26.329346	1.4257203
115.4834	-26.327986	1.4626182
115.5835	-26.32877	1.4506724
115.68359	-26.328342	1.4460946
115.78369	-26.329227	1.4489801
115.88379	-26.328459	1.4690478
115.98389	-26.327955	1.4794205
116.08398	-26.328196	1.4687068
116.18408	-26.328011	1.4787523
116.28418	-26.329023	1.4688536
116.38428	-26.329487	1.443127
116.48438	-26.330137	1.4290026
116.58447	-26.331367	1.3998863
116.68457	-26.331903	1.3953713
116.78467	-26.333349	1.3395262
116.88477	-26.333427	1.306394
116.98486	-26.33481	1.2680045
117.08496	-26.335711	1.2576848
117.18506	-26.33618	1.2335683
117.28516	-26.336727	1.2171429
117.38525	-26.336851	1.2152176
117.48535	-26.335976	1.2355058
117.58545	-26.336847	1.239401
117.68555	-26.335102	1.255746
117.78564	-26.335285	1.2542508
117.88574	-26.33415	1.2847389
117.98584	-26.332684	1.3310987
118.08594	-26.331577	1.37544
118.18604	-26.332434	1.3280457
118.28613	-26.331789	1.354553
118.38623	-26.330301	1.4151615
118.48633	-26.329134	1.4578626
118.58643	-26.327972	1.4969822
118.68652	-26.326126	1.5293821
118.78662	-26.325119	1.5619466
118.88672	-26.325678	1.5547082
118.98682	-26.32671	1.5153452
119.08691	-26.326626	1.4992489
119.18701	-26.327616	1.4742725
119.28711	-26.328175	1.4486393
119.38721	-26.329769	1.3918864
119.4873	-26.330576	1.373403
119.5874	-26.329178	1.3913062
119.6875	-26.329887	1.3775979
119.7876	-26.329544	1.3767885
119.8877	-26.330322	1.3541768
119.98779	-26.331053	1.3021187
120.08789	-26.331291	1.2732666
120.18799	-26.331797	1.2483563
120.28809	-26.332712	1.235069
120.38818	-26.330721	1.2808182
120.48828	-26.330069	1.3242872
120.58838	-26.3288	1.3526683
120.68848	-26.329632	1.3235358
120.78857	-26.329529	1.337689
120.88867	-26.328466	1.3670341
120.98877	-26.327303	1.4207362
121.08887	-26.325075	1.4946182
121.18896	-26.323107	1.5384398
121.28906	-26.323198	1.545475
121.38916	-26.324137	1.5243073
121.48926	-26.325125	1.4824957
121.58936	-26.324736	1.4901379
121.68945	-26.324947	1.4875674
121.78955	-26.325165	1.4855163
121.88965	-26.323854	1.5163804
121.98975	-26.324711	1.4906965
122.08984	-26.32547	1.484566
122.18994	-26.325817	1.4569399
122.29004	-26.325863	1.441047
122.39014	-26.325556	1.4461522
122.49023	-26.324593	1.4669501
122.59033	-26.326078	1.4229988
122.69043	-26.327143	1.3698481
122.79053	-26.328552	1.3282709
122.89063	-26.329527	1.2891064
122.99072	-26.330055	1.2855585
123.09082	-26.329372	1.3020903
123.19092	-26.328896	1.3214914
123.29102	-26.328007	1.343582
123.39111	-26.326857	1.3705431
123.49121	-26.326502	1.3763016
123.59131	-26.326498	1.3865768
123.69141	-26.325733	1.427335
123.7915	-26.323936	1.4492183
123.8916	-26.323931	1.4634665
123.9917	-26.322578	1.5127472
124.0918	-26.321499	1.5425608
124.19189	-26.32057	1.5764982
124.29199	-26.318996	1.6257195
124.39209	-26.318474	1.6271083
124.49219	-26.318321	1.6225418
124.59229	-26.319818	1.5941731
124.69238	-26.320118	1.5719765
124.79248	-26.320848	1.5345137
124.89258	-26.322186	1.4932721
124.99268	-26.323851	1.4387832
125.09277	-26.324041	1.420763
125.19287	-26.324945	1.3997986
125.29297	-26.32514	1.3758034
125.39307	-26.325546	1.360847
125.49316	-26.326384	1.3447598
125.59326	-26.325331	1.3605641
125.69336	-26.32584	1.3560183
125.79346	-26.325308	1.3480066
125.89355	-26.32546	1.3347979
125.99365	-26.326096	1.3142275
126.09375	-26.325699	1.3241031
126.19385	-26.324772	1.3605231
126.29395	-26.323023	1.4077414
126.39404	-26.321749	1.468984
126.49414	-26.320772	1.4925075
126.59424	-26.319788	1.515447
126.69434	-26.320223	1.5091112
126.79443	-26.320396	1.4921587
126.89453	-26.320435	1.4901986
126.99463	-26.319393	1.5135599
127.09473	-26.320021	1.4940903
127.19482	-26.320591	1.4991179
127.29492	-26.317612	1.5912584
127.39502	-26.316895	1.6123341
127.49512	-26.31839	1.5570385
127.59521	-26.318899	1.541666
127.69531	-26.319044	1.5119188
127.79541	-26.320429	1.483164
127.89551	-26.320059	1.4707327
127.99561	-26.320936	1.459559
128.0957	-26.321125	1.4362009
128.1958	-26.320957	1.4222753
128.2959	-26.32197	1.3953516
128.396	-26.321934	1.3885187
128.49609	-26.322607	1.3677113
128.59619	-26.322136	1.3737406
128.69629	-26.321238	1.3922278
128.79639	-26.321138	1.409007
128.89648	-26.320198	1.4314567
128.99658	-26.319386	1.4338838
129.09668	-26.320562	1.4042904
129.19678	-26.321098	1.386331
129.29688	-26.320198	1.4194874
129.39697	-26.318348	1.4683193
129.49707	-26.316984	1.5196421
129.59717	-26.316242	1.5434119
129.69727	-26.31535	1.5660632
129.79736	-26.315672	1.5494703
129.89746	-26.316122	1.5442483
129.99756	-26.315683	1.5498059
130.09766	-26.313869	1.6059017
130.19775	-26.313574	1.6213207
130.29785	-26.313412	1.6310534
130.39795	-26.314201	1.5936248
130.49805	-26.316011	1.5445257
130.59814	-26.317089	1.5004362
130.69824	-26.317568	1.4920838
130.79834	-26.317799	1.4734535
130.89844	-26.317337	1.4580464
130.99854	-26.318331	1.4287412
131.09863	-26.319489	1.4153049
131.19873	-26.319077	1.4426887
131.29883	-26.318542	1.4378661
131.39893	-26.318983	1.4187967
131.49902	-26.319359	1.4173137
131.59912	-26.319706	1.4106505
131.69922	-26.319876	1.4148923
131.79932	-26.319685	1.424984
131.89941	-26.317871	1.4744902
131.99951	-26.317566	1.4757009
132.09961	-26.317795	1.4617751
132.19971	-26.316277	1.532099
132.2998	-26.313595	1.6191823
132.3999	-26.312677	1.6235598
132.5	-26.313215	1.6222104
132.6001	-26.313808	1.5820675
132.7002	-26.313429	1.5949265
132.80029	-26.313631	1.6034405
132.90039	-26.313557	1.5861868
133.00049	-26.313509	1.5825168
133.10059	-26.313583	1.5973623
133.20068	-26.312992	1.6153986
133.30078	-26.313271	1.584834
133.40088	-26.313614	1.5768758
133.50098	-26.314199	1.5292369
133.60107	-26.317108	1.4889162
133.70117	-26.317078	1.4727536
133.80127	-26.317453	1.4508173
133.90137	-26.315294	1.5277238
134.00146	-26.314459	1.5431608
134.10156	-26.313694	1.5674434
134.20166	-26.314939	1.5141587
134.30176	-26.314529	1.530727
134.40186	-26.313208	1.536101
134.50195	-26.314384	1.504292
134.60205	-26.315231	1.4776722
134.70215	-26.314941	1.4978954
134.80225	-26.314503	1.5255371
134.90234	-26.312483	1.5992385
135.00244	-26.312712	1.6108623
135.10254	-26.311726	1.6213897
135.20264	-26.312628	1.6012901
135.30273	-26.313595	1.5761014
135.40283	-26.31304	1.5766809
135.50293	-26.313591	1.5610087
135.60303	-26.313059	1.5658935
135.70313	-26.312	1.5961677
135.80322	-26.312347	1.5984125
135.90332	-26.312162	1.5847889
136.00342	-26.312109	1.573282
136.10352	-26.313421	1.5285488
136.20361	-26.313919	1.5134212
136.30371	-26.314116	1.5249015
136.40381	-26.314718	1.5030608
136.50391	-26.314482	1.513231
136.604	-26.314224	1.5166354
136.7041	-26.313549	1.556836
136.8042	-26.312511	1.5698668
136.9043	-26.31284	1.5559316
137.00439	-26.314873	1.5125154
137.10449	-26.314945	1.4937147
137.20459	-26.315742	1.4909583
137.30469	-26.314312	1.5158682
137.40479	-26.314535	1.4887069
137.50488	-26.313431	1.5514616
137.60498	-26.311466	1.6155412
137.70508	-26.310236	1.6327363
137.80518	-26.310389	1.6290101
137.90527	-26.310635	1.6096396
138.00537	-26.31077	1.6102507
138.10547	-26.311796	1.5899906
138.20557	-26.311476	1.5914315
138.30566	-26.311766	1.5848091
138.40576	-26.310648	1.5989357
138.50586	-26.309856	1.630546
138.60596	-26.310356	1.6117361
138.70605	-26.310717	1.6061801
138.80615	-26.309893	1.6160328
138.90625	-26.310545	1.5872841
139.00635	-26.311541	1.5668405
139.10645	-26.311197	1.5785339
139.20654	-26.310638	1.6079701
139.30664	-26.310305	1.6164522
139.40674	-26.309298	1.6389931
139.50684	-26.310596	1.5990205
139.60693	-26.310703	1.5909011
139.70703	-26.310926	1.5814364
139.80713	-26.310339	1.590659
139.90723	-26.308678	1.6258301
140.00732	-26.309139	1.6151661
140.10742	-26.310282	1.5847796
140.20752	-26.309847	1.6050951
140.30762	-26.309479	1.6111482
140.40771	-26.308432	1.6487532
140.50781	-26.307606	1.6434367
140.60791	-26.308931	1.6149169
140.70801	-26.308386	1.6157354
140.80811	-26.30961	1.6154706
140.9082	-26.309248	1.6206826
141.0083	-26.308279	1.6324281
141.1084	-26.309172	1.6051033
141.2085	-26.309561	1.5932553
141.30859	-26.309063	1.6142672
141.40869	-26.309086	1.6034901
141.50879	-26.308908	1.6110916
141.60889	-26.309771	1.5874563
141.70898	-26.309584	1.5828543
141.80908	-26.309862	1.5947328
141.90918	-26.309223	1.6063006
142.00928	-26.308327	1.6042107
142.10938	-26.308908	1.5856285
142.20947	-26.308474	1.5791727
142.30957	-26.308069	1.6083517
142.40967	-26.307673	1.6352313
142.50977	-26.306467	1.6500776
142.60986	-26.306787	1.6485358
142.70996	-26.30637	1.6598622
142.81006	-26.306372	1.6558021
142.91016	-26.307011	1.6454872
143.01025	-26.30702	1.6364422
143.11035	-26.307497	1.622805
143.21045	-26.305943	1.6517425
143.31055	-26.305759	1.647208
143.41064	-26.306711	1.638651
143.51074	-26.305952	1.6336856
143.61084	-26.306143	1.6332479
143.71094	-26.307159	1.6078638
143.81104	-26.307859	1.5787483
143.91113	-26.308105	1.5625694
144.01123	-26.308283	1.538368
144.11133	-26.309265	1.5230297
144.21143	-26.308664	1.5424043
144.31152	-26.30872	1.5228573
144.41162	-26.308243	1.5518237
144.51172	-26.307993	1.565715
144.61182	-26.30797	1.5517964
144.71191	-26.307875	1.5680099
144.81201	-26.306744	1.5976797
144.91211	-26.30654	1.6134223
145.01221	-26.305264	1.6313916
145.1123	-26.305214	1.6261182
145.2124	-26.305367	1.6223013
145.3125	-26.30555	1.6123718
145.4126	-26.303404	1.6772412
145.5127	-26.302553	1.692162
145.61279	-26.302055	1.7125981
145.71289	-26.302208	1.7003349
145.81299	-26.301575	1.6855135
145.91309	-26.302055	1.6893599
146.01318	-26.301952	1.6817213
146.11328	-26.301828	1.6799502
146.21338	-26.303988	1.6248177
146.31348	-26.304195	1.620073
146.41357	-26.304508	1.6154561
146.51367	-26.304947	1.589227
146.61377	-26.305954	1.5425299
146.71387	-26.30496	1.5646306
146.81396	-26.306425	1.5453609
146.91406	-26.304277	1.5871236
147.01416	-26.304054	1.6186221
147.11426	-26.304474	1.6048154
147.21436	-26.304338	1.6007788
147.31445	-26.305687	1.5781592
147.41455	-26.304985	1.5835531
147.51465	-26.303701	1.599543
147.61475	-26.304108	1.6061763
147.71484	-26.302408	1.6559511
147.81494	-26.301369	1.7034737
147.91504	-26.30018	1.7479192
148.01514	-26.298733	1.75656
148.11523	-26.298252	1.7805409
148.21533	-26.29755	1.788597
148.31543	-26.2969	1.792371
148.41553	-26.297745	1.7600484
148.51563	-26.298252	1.7377625
148.61572	-26.299147	1.6872736
148.71582	-26.29884	1.6933473
148.81592	-26.297033	1.7332922
148.91602	-26.29808	1.7074991
149.01611	-26.297571	1.6911062
149.11621	-26.297943	1.694654
149.21631	-26.297718	1.6933597
149.31641	-26.298962	1.6542227
149.4165	-26.299824	1.6034677
149.5166	-26.300911	1.5528402
149.6167	-26.301382	1.541772
149.7168	-26.300146	1.5405695
149.81689	-26.300137	1.5565273
149.91699	-26.299	1.5825925
150.01709	-26.297953	1.6198784
150.11719	-26.298052	1.622915
150.21729	-26.297363	1.6417434
150.31738	-26.296392	1.6783909
150.41748	-26.295288	1.6999636
150.51758	-26.294382	1.73063
150.61768	-26.293037	1.7791762
150.71777	-26.292263	1.7937181
150.81787	-26.291643	1.8258356
150.91797	-26.290888	1.8472661
151.01807	-26.290726	1.8412143
151.11816	-26.291225	1.8341016
151.21826	-26.290174	1.8570158
151.31836	-26.290543	1.8426102
151.41846	-26.290726	1.8346705
151.51855	-26.290686	1.820389
151.61865	-26.293062	1.7464491
151.71875	-26.294527	1.6716305
151.81885	-26.295288	1.6496497
151.91895	-26.295176	1.6522819
152.01904	-26.295677	1.6388345
152.11914	-26.295403	1.6269758
152.21924	-26.296236	1.5971928
152.31934	-26.297564	1.5415026
152.41943	-26.299114	1.4779835
152.51953	-26.299694	1.4580377
152.61963	-26.29805	1.4983194
152.71973	-26.297285	1.5389591
152.81982	-26.293262	1.6467795
152.91992	-26.291113	1.730157
153.02002	-26.289429	1.776561
153.12012	-26.289118	1.7931101
153.22021	-26.288109	1.7949206
153.32031	-26.289711	1.7510202
153.42041	-26.28919	1.7646518
153.52051	-26.287687	1.8452652
153.62061	-26.286552	1.8760929
153.7207	-26.285486	1.8925897
153.8208	-26.285961	1.8749318
153.9209	-26.286463	1.8770542
154.021	-26.285315	1.8932399
154.12109	-26.286634	1.8597265
154.22119	-26.286333	1.8463026
154.32129	-26.287565	1.8040441
154.42139	-26.288816	1.7740229
154.52148	-26.289505	1.7353284
154.62158	-26.290707	1.7062613
154.72168	-26.291313	1.6773827
154.82178	-26.292854	1.6276253
154.92188	-26.293369	1.5885124
155.02197	-26.293621	1.5763395
155.12207	-26.292871	1.5743449
155.22217	-26.293373	1.5591118
155.32227	-26.292349	1.595731
155.42236	-26.292208	1.5921301
155.52246	-26.291075	1.6083256
155.62256	-26.291239	1.6041107
155.72266	-26.291292	1.6069388
155.82275	-26.290485	1.6300192
155.92285	-26.287903	1.6950598
156.02295	-26.285709	1.7703091
156.12305	-26.283419	1.8406514
156.22314	-26.282368	1.8684068
156.32324	-26.282402	1.8641791
156.42334	-26.281601	1.8847803
156.52344	-26.280317	1.907725
156.62354	-26.280317	1.8866979
156.72363	-26.279678	1.9113566
156.82373	-26.279457	1.9218696
156.92383	-26.280102	1.8943734
157.02393	-26.280535	1.8486753
157.12402	-26.281561	1.7991643
157.22412	-26.281961	1.7846118
157.32422	-26.282084	1.7698205
157.42432	-26.2827	1.7412596
157.52441	-26.284306	1.7117318
157.62451	-26.284628	1.6846573
157.72461	-26.285854	1.6365625
157.82471	-26.286663	1.6002228
157.9248	-26.287714	1.5590177
158.0249	-26.287178	1.5615666
158.125	-26.285448	1.6008277
158.2251	-26.284685	1.6189976
158.3252	-26.284563	1.6254036
158.42529	-26.284271	1.6415191
158.52539	-26.281681	1.717777
158.62549	-26.280016	1.7620063
158.72559	-26.278732	1.7947165
158.82568	-26.277439	1.8249658
158.92578	-26.276901	1.853335
159.02588	-26.276287	1.8767785
159.12598	-26.275427	1.9093744
159.22607	-26.274483	1.9509426
159.32617	-26.274078	1.9532694
159.42627	-26.273951	1.9419997
159.52637	-26.274599	1.9433992
159.62646	-26.273619	1.9587246
159.72656	-26.273523	1.9616704
159.82666	-26.274717	1.9197546
159.92676	-26.275785	1.8930236
160.02686	-26.27722	1.8477811
160.12695	-26.278631	1.7913493
160.22705	-26.279886	1.7365345
160.32715	-26.282188	1.6595194
160.42725	-26.28162	1.6598939
160.52734	-26.27829	1.7435722
160.62744	-26.277559	1.7895848
160.72754	-26.279219	1.7121887
160.82764	-26.281073	1.6420358
160.92773	-26.281275	1.620509
161.02783	-26.280289	1.6197038
161.12793	-26.280182	1.637364
161.22803	-26.278498	1.677862
161.32813	-26.276894	1.7339698
161.42822	-26.274733	1.7892017
161.52832	-26.274082	1.8153915
161.62842	-26.273443	1.8333125
161.72852	-26.271534	1.8795587
