MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	38.171387	Sec	6/8/2017 5:48:26 PM
Axial Force	Axial Displacement	Time
N	mm	Sec
1.5822024	-48.430664	33.520996
1.607069	-48.427223	33.621094
1.6487064	-48.423939	33.721191
1.630487	-48.424133	33.821289
1.6108223	-48.424225	33.921387
1.6349667	-48.422131	34.021484
1.6001556	-48.422733	34.121582
1.5991445	-48.422047	34.22168
1.628594	-48.417065	34.321777
1.5937871	-48.417664	34.421875
1.5996269	-48.415314	34.521973
1.6511055	-48.41061	34.62207
1.6018865	-48.412941	34.722168
1.6456476	-48.407227	34.822266
1.6925557	-48.404922	34.922363
1.6489207	-48.406002	35.022461
1.6606179	-48.403828	35.122559
1.7085052	-48.39975	35.222656
1.7041063	-48.400047	35.322754
1.7252735	-48.396603	35.422852
1.7334282	-48.395096	35.522949
1.7410661	-48.393871	35.623047
1.8119856	-48.388683	35.723145
1.827217	-48.38707	35.823242
1.7834054	-48.387688	35.92334
1.7905408	-48.385719	36.023438
1.8501333	-48.380985	36.123535
1.8189995	-48.382504	36.223633
1.7937226	-48.382519	36.32373
1.8043673	-48.380863	36.423828
1.7893819	-48.381443	36.523926
